session_id,user_id,event_time,event_name,channel
70123,3303,2026-07-22 22:56:00,add_favorite,自然流量
70619,3329,2026-07-22 22:56:00,app_launch,抖音信息流
94583,4478,2026-07-22 22:56:00,view_spot,自然流量
94583,4478,2026-07-22 22:56:00,add_favorite,自然流量
137445,6501,2026-07-22 22:56:00,app_launch,高校地推
149772,7100,2026-07-22 22:56:00,add_favorite,自然流量
151392,7176,2026-07-22 22:56:00,app_launch,自然流量
154650,7324,2026-07-22 22:56:00,view_spot,高校地推
167896,7955,2026-07-22 22:56:00,app_launch,微信分享裂变
8257,392,2026-07-22 22:57:00,view_spot,自然流量
13494,643,2026-07-22 22:57:00,app_launch,自然流量
30780,1444,2026-07-22 22:57:00,app_launch,自然流量
59805,2799,2026-07-22 22:57:00,create_order,小红书种草
61679,2891,2026-07-22 22:57:00,view_spot,自然流量
66857,3148,2026-07-22 22:57:00,view_spot,小红书种草
70619,3329,2026-07-22 22:57:00,ai_plan,抖音信息流
101111,4788,2026-07-22 22:57:00,app_launch,小红书种草
106708,5050,2026-07-22 22:57:00,view_spot,高校地推
113903,5392,2026-07-22 22:57:00,app_launch,抖音信息流
151392,7176,2026-07-22 22:57:00,ai_plan,自然流量
30780,1444,2026-07-22 22:58:00,ai_plan,自然流量
59805,2799,2026-07-22 22:58:00,pay_order,小红书种草
64792,3043,2026-07-22 22:58:00,view_spot,微信分享裂变
101111,4788,2026-07-22 22:58:00,ai_plan,小红书种草
151392,7176,2026-07-22 22:58:00,view_spot,自然流量
10631,503,2026-07-22 22:59:00,create_order,高校地推
62588,2934,2026-07-22 22:59:00,create_order,微信分享裂变
101111,4788,2026-07-22 22:59:00,view_spot,小红书种草
154650,7324,2026-07-22 22:59:00,view_spot,高校地推
165745,7852,2026-07-22 22:59:00,app_launch,微信分享裂变
10631,503,2026-07-22 23:00:00,pay_order,高校地推
62588,2934,2026-07-22 23:00:00,pay_order,微信分享裂变
66857,3148,2026-07-22 23:00:00,view_spot,小红书种草
106708,5050,2026-07-22 23:00:00,view_spot,高校地推
106708,5050,2026-07-22 23:00:00,add_favorite,高校地推
165745,7852,2026-07-22 23:00:00,ai_plan,微信分享裂变
151392,7176,2026-07-22 23:01:00,view_spot,自然流量
165745,7852,2026-07-22 23:01:00,view_spot,微信分享裂变
101111,4788,2026-07-22 23:02:00,view_spot,小红书种草
106708,5050,2026-07-22 23:02:00,create_order,高校地推
8257,392,2026-07-22 23:03:00,add_favorite,自然流量
66857,3148,2026-07-22 23:03:00,view_spot,小红书种草
106708,5050,2026-07-22 23:03:00,view_spot,高校地推
106708,5050,2026-07-22 23:03:00,pay_order,高校地推
151392,7176,2026-07-22 23:04:00,view_spot,自然流量
165745,7852,2026-07-22 23:04:00,view_spot,微信分享裂变
101111,4788,2026-07-22 23:05:00,view_spot,小红书种草
101111,4788,2026-07-22 23:05:00,add_favorite,小红书种草
165745,7852,2026-07-22 23:07:00,view_spot,微信分享裂变
165745,7852,2026-07-22 23:07:00,add_favorite,微信分享裂变
101111,4788,2026-07-22 23:08:00,view_spot,小红书种草
165745,7852,2026-07-22 23:10:00,view_spot,微信分享裂变
61203,2870,2026-07-23 07:01:00,app_launch,自然流量
79245,3741,2026-07-23 07:03:00,app_launch,自然流量
79245,3741,2026-07-23 07:04:00,ai_plan,自然流量
79245,3741,2026-07-23 07:05:00,view_spot,自然流量
94279,4462,2026-07-23 07:05:00,app_launch,抖音信息流
28650,1349,2026-07-23 07:06:00,app_launch,抖音信息流
73090,3444,2026-07-23 07:06:00,app_launch,抖音信息流
94279,4462,2026-07-23 07:06:00,ai_plan,抖音信息流
99979,4730,2026-07-23 07:06:00,app_launch,抖音信息流
155219,7354,2026-07-23 07:06:00,app_launch,抖音信息流
28650,1349,2026-07-23 07:07:00,ai_plan,抖音信息流
73090,3444,2026-07-23 07:07:00,ai_plan,抖音信息流
82729,3913,2026-07-23 07:07:00,app_launch,微信分享裂变
99979,4730,2026-07-23 07:07:00,ai_plan,抖音信息流
155219,7354,2026-07-23 07:07:00,ai_plan,抖音信息流
28650,1349,2026-07-23 07:08:00,view_spot,抖音信息流
48497,2268,2026-07-23 07:08:00,app_launch,抖音信息流
53722,2510,2026-07-23 07:08:00,app_launch,小红书种草
66301,3120,2026-07-23 07:08:00,app_launch,自然流量
79245,3741,2026-07-23 07:08:00,view_spot,自然流量
82729,3913,2026-07-23 07:08:00,ai_plan,微信分享裂变
86185,4076,2026-07-23 07:08:00,app_launch,抖音信息流
111409,5273,2026-07-23 07:08:00,app_launch,微信分享裂变
155219,7354,2026-07-23 07:08:00,view_spot,抖音信息流
48497,2268,2026-07-23 07:09:00,ai_plan,抖音信息流
53722,2510,2026-07-23 07:09:00,ai_plan,小红书种草
66301,3120,2026-07-23 07:09:00,ai_plan,自然流量
82729,3913,2026-07-23 07:09:00,view_spot,微信分享裂变
85452,4040,2026-07-23 07:09:00,app_launch,微信分享裂变
113261,5360,2026-07-23 07:09:00,app_launch,微信分享裂变
145392,6893,2026-07-23 07:09:00,app_launch,自然流量
48497,2268,2026-07-23 07:10:00,view_spot,抖音信息流
53722,2510,2026-07-23 07:10:00,view_spot,小红书种草
85452,4040,2026-07-23 07:10:00,ai_plan,微信分享裂变
145392,6893,2026-07-23 07:10:00,ai_plan,自然流量
28650,1349,2026-07-23 07:11:00,view_spot,抖音信息流
59252,2774,2026-07-23 07:11:00,app_launch,自然流量
79245,3741,2026-07-23 07:11:00,view_spot,自然流量
83529,3951,2026-07-23 07:11:00,app_launch,抖音信息流
130192,6155,2026-07-23 07:11:00,app_launch,抖音信息流
155219,7354,2026-07-23 07:11:00,view_spot,抖音信息流
59252,2774,2026-07-23 07:12:00,ai_plan,自然流量
82729,3913,2026-07-23 07:12:00,view_spot,微信分享裂变
120404,5696,2026-07-23 07:12:00,app_launch,自然流量
130084,6150,2026-07-23 07:12:00,app_launch,小红书种草
130192,6155,2026-07-23 07:12:00,ai_plan,抖音信息流
136157,6439,2026-07-23 07:12:00,app_launch,微信分享裂变
165241,7825,2026-07-23 07:12:00,app_launch,高校地推
2617,118,2026-07-23 07:13:00,app_launch,小红书种草
48497,2268,2026-07-23 07:13:00,view_spot,抖音信息流
53722,2510,2026-07-23 07:13:00,view_spot,小红书种草
120404,5696,2026-07-23 07:13:00,ai_plan,自然流量
120996,5725,2026-07-23 07:13:00,app_launch,微信分享裂变
130084,6150,2026-07-23 07:13:00,ai_plan,小红书种草
130192,6155,2026-07-23 07:13:00,view_spot,抖音信息流
136157,6439,2026-07-23 07:13:00,ai_plan,微信分享裂变
165241,7825,2026-07-23 07:13:00,ai_plan,高校地推
2617,118,2026-07-23 07:14:00,ai_plan,小红书种草
5017,230,2026-07-23 07:14:00,app_launch,自然流量
28650,1349,2026-07-23 07:14:00,view_spot,抖音信息流
79245,3741,2026-07-23 07:14:00,view_spot,自然流量
120996,5725,2026-07-23 07:14:00,ai_plan,微信分享裂变
122343,5788,2026-07-23 07:14:00,app_launch,微信分享裂变
130084,6150,2026-07-23 07:14:00,view_spot,小红书种草
136157,6439,2026-07-23 07:14:00,view_spot,微信分享裂变
155219,7354,2026-07-23 07:14:00,view_spot,抖音信息流
2617,118,2026-07-23 07:15:00,view_spot,小红书种草
2895,131,2026-07-23 07:15:00,app_launch,自然流量
33047,1550,2026-07-23 07:15:00,app_launch,自然流量
82729,3913,2026-07-23 07:15:00,view_spot,微信分享裂变
115635,5478,2026-07-23 07:15:00,app_launch,抖音信息流
122343,5788,2026-07-23 07:15:00,ai_plan,微信分享裂变
134006,6340,2026-07-23 07:15:00,app_launch,小红书种草
2895,131,2026-07-23 07:16:00,ai_plan,自然流量
33047,1550,2026-07-23 07:16:00,ai_plan,自然流量
48497,2268,2026-07-23 07:16:00,view_spot,抖音信息流
53722,2510,2026-07-23 07:16:00,view_spot,小红书种草
56849,2659,2026-07-23 07:16:00,app_launch,自然流量
82022,3878,2026-07-23 07:16:00,app_launch,高校地推
115635,5478,2026-07-23 07:16:00,ai_plan,抖音信息流
122343,5788,2026-07-23 07:16:00,view_spot,微信分享裂变
130192,6155,2026-07-23 07:16:00,view_spot,抖音信息流
25475,1200,2026-07-23 07:17:00,app_launch,小红书种草
49373,2311,2026-07-23 07:17:00,app_launch,高校地推
75249,3549,2026-07-23 07:17:00,app_launch,自然流量
77733,3668,2026-07-23 07:17:00,app_launch,自然流量
82022,3878,2026-07-23 07:17:00,ai_plan,高校地推
130084,6150,2026-07-23 07:17:00,view_spot,小红书种草
2617,118,2026-07-23 07:18:00,view_spot,小红书种草
25475,1200,2026-07-23 07:18:00,ai_plan,小红书种草
38932,1834,2026-07-23 07:18:00,app_launch,自然流量
53722,2510,2026-07-23 07:18:00,create_order,小红书种草
70059,3299,2026-07-23 07:18:00,app_launch,抖音信息流
71898,3391,2026-07-23 07:18:00,app_launch,自然流量
77733,3668,2026-07-23 07:18:00,ai_plan,自然流量
82022,3878,2026-07-23 07:18:00,view_spot,高校地推
82729,3913,2026-07-23 07:18:00,view_spot,微信分享裂变
91307,4323,2026-07-23 07:18:00,app_launch,小红书种草
1276,61,2026-07-23 07:19:00,app_launch,小红书种草
1851,84,2026-07-23 07:19:00,app_launch,自然流量
38932,1834,2026-07-23 07:19:00,ai_plan,自然流量
65609,3086,2026-07-23 07:19:00,app_launch,抖音信息流
70059,3299,2026-07-23 07:19:00,ai_plan,抖音信息流
77733,3668,2026-07-23 07:19:00,view_spot,自然流量
1851,84,2026-07-23 07:20:00,ai_plan,自然流量
38932,1834,2026-07-23 07:20:00,view_spot,自然流量
96627,4571,2026-07-23 07:20:00,app_launch,抖音信息流
130084,6150,2026-07-23 07:20:00,view_spot,小红书种草
1851,84,2026-07-23 07:21:00,view_spot,自然流量
2617,118,2026-07-23 07:21:00,add_favorite,小红书种草
82022,3878,2026-07-23 07:21:00,view_spot,高校地推
82565,3905,2026-07-23 07:21:00,app_launch,抖音信息流
96627,4571,2026-07-23 07:21:00,ai_plan,抖音信息流
145735,6909,2026-07-23 07:21:00,app_launch,高校地推
150708,7145,2026-07-23 07:21:00,app_launch,微信分享裂变
153888,7290,2026-07-23 07:21:00,app_launch,自然流量
158680,7515,2026-07-23 07:21:00,app_launch,小红书种草
77733,3668,2026-07-23 07:22:00,view_spot,自然流量
82565,3905,2026-07-23 07:22:00,ai_plan,抖音信息流
109322,5175,2026-07-23 07:22:00,app_launch,自然流量
122343,5788,2026-07-23 07:22:00,add_favorite,微信分享裂变
141876,6725,2026-07-23 07:22:00,app_launch,抖音信息流
150708,7145,2026-07-23 07:22:00,ai_plan,微信分享裂变
36696,1729,2026-07-23 07:23:00,app_launch,自然流量
38932,1834,2026-07-23 07:23:00,view_spot,自然流量
72859,3435,2026-07-23 07:23:00,app_launch,自然流量
82565,3905,2026-07-23 07:23:00,view_spot,抖音信息流
105123,4974,2026-07-23 07:23:00,app_launch,微信分享裂变
109322,5175,2026-07-23 07:23:00,ai_plan,自然流量
141876,6725,2026-07-23 07:23:00,ai_plan,抖音信息流
145734,6909,2026-07-23 07:23:00,app_launch,高校地推
36696,1729,2026-07-23 07:24:00,ai_plan,自然流量
66476,3128,2026-07-23 07:24:00,app_launch,自然流量
72859,3435,2026-07-23 07:24:00,ai_plan,自然流量
82022,3878,2026-07-23 07:24:00,add_favorite,高校地推
86769,4104,2026-07-23 07:24:00,app_launch,抖音信息流
89803,4256,2026-07-23 07:24:00,app_launch,自然流量
105123,4974,2026-07-23 07:24:00,ai_plan,微信分享裂变
109322,5175,2026-07-23 07:24:00,view_spot,自然流量
141876,6725,2026-07-23 07:24:00,view_spot,抖音信息流
145734,6909,2026-07-23 07:24:00,ai_plan,高校地推
165378,7833,2026-07-23 07:24:00,app_launch,自然流量
32807,1538,2026-07-23 07:25:00,app_launch,小红书种草
45899,2148,2026-07-23 07:25:00,app_launch,高校地推
72859,3435,2026-07-23 07:25:00,view_spot,自然流量
77733,3668,2026-07-23 07:25:00,view_spot,自然流量
86769,4104,2026-07-23 07:25:00,ai_plan,抖音信息流
105123,4974,2026-07-23 07:25:00,view_spot,微信分享裂变
28690,1351,2026-07-23 07:26:00,app_launch,微信分享裂变
32807,1538,2026-07-23 07:26:00,ai_plan,小红书种草
38932,1834,2026-07-23 07:26:00,view_spot,自然流量
38932,1834,2026-07-23 07:26:00,add_favorite,自然流量
86769,4104,2026-07-23 07:26:00,view_spot,抖音信息流
158144,7492,2026-07-23 07:26:00,app_launch,高校地推
28690,1351,2026-07-23 07:27:00,ai_plan,微信分享裂变
32807,1538,2026-07-23 07:27:00,view_spot,小红书种草
109205,5169,2026-07-23 07:27:00,app_launch,自然流量
158144,7492,2026-07-23 07:27:00,ai_plan,高校地推
28690,1351,2026-07-23 07:28:00,view_spot,微信分享裂变
62703,2941,2026-07-23 07:28:00,app_launch,高校地推
72859,3435,2026-07-23 07:28:00,view_spot,自然流量
109205,5169,2026-07-23 07:28:00,ai_plan,自然流量
50474,2362,2026-07-23 07:29:00,app_launch,自然流量
58962,2761,2026-07-23 07:29:00,app_launch,小红书种草
62703,2941,2026-07-23 07:29:00,ai_plan,高校地推
32807,1538,2026-07-23 07:30:00,view_spot,小红书种草
58962,2761,2026-07-23 07:30:00,ai_plan,小红书种草
62703,2941,2026-07-23 07:30:00,view_spot,高校地推
137761,6516,2026-07-23 07:30:00,app_launch,抖音信息流
58962,2761,2026-07-23 07:31:00,view_spot,小红书种草
72859,3435,2026-07-23 07:31:00,view_spot,自然流量
137761,6516,2026-07-23 07:31:00,ai_plan,抖音信息流
163565,7746,2026-07-23 07:31:00,app_launch,小红书种草
3352,154,2026-07-23 07:32:00,app_launch,抖音信息流
22454,1057,2026-07-23 07:32:00,app_launch,高校地推
26146,1231,2026-07-23 07:32:00,app_launch,自然流量
57684,2705,2026-07-23 07:32:00,app_launch,小红书种草
109322,5175,2026-07-23 07:32:00,create_order,自然流量
121350,5743,2026-07-23 07:32:00,app_launch,微信分享裂变
137761,6516,2026-07-23 07:32:00,view_spot,抖音信息流
163565,7746,2026-07-23 07:32:00,ai_plan,小红书种草
3352,154,2026-07-23 07:33:00,ai_plan,抖音信息流
21665,1021,2026-07-23 07:33:00,app_launch,微信分享裂变
22454,1057,2026-07-23 07:33:00,ai_plan,高校地推
32807,1538,2026-07-23 07:33:00,add_favorite,小红书种草
57684,2705,2026-07-23 07:33:00,ai_plan,小红书种草
62703,2941,2026-07-23 07:33:00,view_spot,高校地推
65195,3064,2026-07-23 07:33:00,app_launch,微信分享裂变
88701,4202,2026-07-23 07:33:00,app_launch,微信分享裂变
94966,4495,2026-07-23 07:33:00,app_launch,自然流量
121350,5743,2026-07-23 07:33:00,ai_plan,微信分享裂变
3352,154,2026-07-23 07:34:00,view_spot,抖音信息流
21665,1021,2026-07-23 07:34:00,ai_plan,微信分享裂变
29629,1395,2026-07-23 07:34:00,app_launch,微信分享裂变
53721,2510,2026-07-23 07:34:00,app_launch,小红书种草
57684,2705,2026-07-23 07:34:00,view_spot,小红书种草
58962,2761,2026-07-23 07:34:00,view_spot,小红书种草
65195,3064,2026-07-23 07:34:00,ai_plan,微信分享裂变
88701,4202,2026-07-23 07:34:00,ai_plan,微信分享裂变
94966,4495,2026-07-23 07:34:00,ai_plan,自然流量
105963,5014,2026-07-23 07:34:00,app_launch,小红书种草
121350,5743,2026-07-23 07:34:00,view_spot,微信分享裂变
121998,5773,2026-07-23 07:34:00,app_launch,自然流量
4134,192,2026-07-23 07:35:00,app_launch,自然流量
53721,2510,2026-07-23 07:35:00,ai_plan,小红书种草
65195,3064,2026-07-23 07:35:00,view_spot,微信分享裂变
94966,4495,2026-07-23 07:35:00,view_spot,自然流量
113210,5358,2026-07-23 07:35:00,app_launch,抖音信息流
121998,5773,2026-07-23 07:35:00,ai_plan,自然流量
137761,6516,2026-07-23 07:35:00,view_spot,抖音信息流
4134,192,2026-07-23 07:36:00,ai_plan,自然流量
23890,1124,2026-07-23 07:36:00,app_launch,自然流量
53721,2510,2026-07-23 07:36:00,view_spot,小红书种草
62703,2941,2026-07-23 07:36:00,view_spot,高校地推
62703,2941,2026-07-23 07:36:00,add_favorite,高校地推
75474,3561,2026-07-23 07:36:00,app_launch,小红书种草
113210,5358,2026-07-23 07:36:00,ai_plan,抖音信息流
121998,5773,2026-07-23 07:36:00,view_spot,自然流量
3352,154,2026-07-23 07:37:00,view_spot,抖音信息流
4134,192,2026-07-23 07:37:00,view_spot,自然流量
23890,1124,2026-07-23 07:37:00,ai_plan,自然流量
58962,2761,2026-07-23 07:37:00,view_spot,小红书种草
58962,2761,2026-07-23 07:37:00,add_favorite,小红书种草
75474,3561,2026-07-23 07:37:00,ai_plan,小红书种草
95860,4538,2026-07-23 07:37:00,app_launch,微信分享裂变
113210,5358,2026-07-23 07:37:00,view_spot,抖音信息流
118279,5598,2026-07-23 07:37:00,app_launch,抖音信息流
121350,5743,2026-07-23 07:37:00,view_spot,微信分享裂变
1572,73,2026-07-23 07:38:00,app_launch,微信分享裂变
39646,1864,2026-07-23 07:38:00,app_launch,抖音信息流
65195,3064,2026-07-23 07:38:00,view_spot,微信分享裂变
75474,3561,2026-07-23 07:38:00,view_spot,小红书种草
94966,4495,2026-07-23 07:38:00,view_spot,自然流量
95860,4538,2026-07-23 07:38:00,ai_plan,微信分享裂变
118279,5598,2026-07-23 07:38:00,ai_plan,抖音信息流
126574,5983,2026-07-23 07:38:00,app_launch,微信分享裂变
137761,6516,2026-07-23 07:38:00,view_spot,抖音信息流
137761,6516,2026-07-23 07:38:00,add_favorite,抖音信息流
1572,73,2026-07-23 07:39:00,ai_plan,微信分享裂变
18462,868,2026-07-23 07:39:00,app_launch,微信分享裂变
39646,1864,2026-07-23 07:39:00,ai_plan,抖音信息流
53721,2510,2026-07-23 07:39:00,view_spot,小红书种草
55656,2602,2026-07-23 07:39:00,app_launch,小红书种草
58962,2761,2026-07-23 07:39:00,create_order,小红书种草
62703,2941,2026-07-23 07:39:00,view_spot,高校地推
87525,4144,2026-07-23 07:39:00,app_launch,抖音信息流
95860,4538,2026-07-23 07:39:00,view_spot,微信分享裂变
126574,5983,2026-07-23 07:39:00,ai_plan,微信分享裂变
447,21,2026-07-23 07:40:00,app_launch,小红书种草
3352,154,2026-07-23 07:40:00,view_spot,抖音信息流
39646,1864,2026-07-23 07:40:00,view_spot,抖音信息流
55656,2602,2026-07-23 07:40:00,ai_plan,小红书种草
58962,2761,2026-07-23 07:40:00,view_spot,小红书种草
121350,5743,2026-07-23 07:40:00,view_spot,微信分享裂变
128592,6076,2026-07-23 07:40:00,app_launch,抖音信息流
133850,6333,2026-07-23 07:40:00,app_launch,抖音信息流
150134,7117,2026-07-23 07:40:00,app_launch,抖音信息流
154483,7317,2026-07-23 07:40:00,app_launch,微信分享裂变
168036,7960,2026-07-23 07:40:00,app_launch,高校地推
65195,3064,2026-07-23 07:41:00,view_spot,微信分享裂变
75474,3561,2026-07-23 07:41:00,view_spot,小红书种草
94966,4495,2026-07-23 07:41:00,view_spot,自然流量
104060,4926,2026-07-23 07:41:00,app_launch,抖音信息流
128592,6076,2026-07-23 07:41:00,ai_plan,抖音信息流
133616,6323,2026-07-23 07:41:00,app_launch,微信分享裂变
133850,6333,2026-07-23 07:41:00,ai_plan,抖音信息流
154483,7317,2026-07-23 07:41:00,ai_plan,微信分享裂变
168036,7960,2026-07-23 07:41:00,ai_plan,高校地推
21481,1012,2026-07-23 07:42:00,app_launch,小红书种草
53721,2510,2026-07-23 07:42:00,view_spot,小红书种草
95018,4498,2026-07-23 07:42:00,app_launch,抖音信息流
95860,4538,2026-07-23 07:42:00,view_spot,微信分享裂变
133616,6323,2026-07-23 07:42:00,ai_plan,微信分享裂变
154483,7317,2026-07-23 07:42:00,view_spot,微信分享裂变
168036,7960,2026-07-23 07:42:00,view_spot,高校地推
1571,73,2026-07-23 07:43:00,app_launch,微信分享裂变
3352,154,2026-07-23 07:43:00,view_spot,抖音信息流
11444,542,2026-07-23 07:43:00,app_launch,抖音信息流
39646,1864,2026-07-23 07:43:00,view_spot,抖音信息流
95018,4498,2026-07-23 07:43:00,ai_plan,抖音信息流
11444,542,2026-07-23 07:44:00,ai_plan,抖音信息流
75474,3561,2026-07-23 07:44:00,view_spot,小红书种草
94966,4495,2026-07-23 07:44:00,view_spot,自然流量
11444,542,2026-07-23 07:45:00,view_spot,抖音信息流
35471,1668,2026-07-23 07:45:00,app_launch,自然流量
51629,2417,2026-07-23 07:45:00,app_launch,自然流量
89785,4255,2026-07-23 07:45:00,app_launch,微信分享裂变
95789,4534,2026-07-23 07:45:00,app_launch,抖音信息流
149778,7101,2026-07-23 07:45:00,app_launch,抖音信息流
152955,7245,2026-07-23 07:45:00,app_launch,抖音信息流
154483,7317,2026-07-23 07:45:00,view_spot,微信分享裂变
35471,1668,2026-07-23 07:46:00,ai_plan,自然流量
51629,2417,2026-07-23 07:46:00,ai_plan,自然流量
88621,4197,2026-07-23 07:46:00,app_launch,自然流量
89785,4255,2026-07-23 07:46:00,ai_plan,微信分享裂变
95789,4534,2026-07-23 07:46:00,ai_plan,抖音信息流
101554,4811,2026-07-23 07:46:00,app_launch,抖音信息流
152955,7245,2026-07-23 07:46:00,ai_plan,抖音信息流
153498,7272,2026-07-23 07:46:00,app_launch,高校地推
35471,1668,2026-07-23 07:47:00,view_spot,自然流量
63346,2975,2026-07-23 07:47:00,app_launch,抖音信息流
