session_id,user_id,event_time,event_name,channel
18551,873,2026-06-02 17:38:00,app_launch,高校地推
3007,137,2026-06-02 17:49:00,app_launch,高校地推
3007,137,2026-06-02 17:50:00,ai_plan,高校地推
27238,1279,2026-06-02 18:02:00,app_launch,微信分享裂变
27238,1279,2026-06-02 18:03:00,ai_plan,微信分享裂变
27238,1279,2026-06-02 18:04:00,view_spot,微信分享裂变
27238,1279,2026-06-02 18:10:00,add_favorite,微信分享裂变
16660,789,2026-06-02 18:38:00,app_launch,微信分享裂变
16660,789,2026-06-02 18:39:00,ai_plan,微信分享裂变
89944,4263,2026-06-02 19:31:00,app_launch,自然流量
164807,7805,2026-06-02 19:58:00,app_launch,自然流量
164807,7805,2026-06-02 19:59:00,ai_plan,自然流量
164807,7805,2026-06-02 20:00:00,view_spot,自然流量
164807,7805,2026-06-02 20:03:00,view_spot,自然流量
39081,1841,2026-06-02 20:11:00,app_launch,自然流量
39081,1841,2026-06-02 20:12:00,ai_plan,自然流量
89945,4263,2026-06-02 20:37:00,app_launch,自然流量
89945,4263,2026-06-02 20:38:00,ai_plan,自然流量
89945,4263,2026-06-02 20:39:00,view_spot,自然流量
89945,4263,2026-06-02 20:45:00,add_favorite,自然流量
164806,7805,2026-06-02 21:34:00,app_launch,自然流量
164806,7805,2026-06-02 21:35:00,ai_plan,自然流量
164806,7805,2026-06-02 21:36:00,view_spot,自然流量
27237,1279,2026-06-02 22:02:00,app_launch,微信分享裂变
27237,1279,2026-06-02 22:03:00,ai_plan,微信分享裂变
27237,1279,2026-06-02 22:04:00,view_spot,微信分享裂变
27237,1279,2026-06-02 22:07:00,view_spot,微信分享裂变
27237,1279,2026-06-02 22:10:00,view_spot,微信分享裂变
27237,1279,2026-06-02 22:10:00,add_favorite,微信分享裂变
75604,3567,2026-06-02 22:28:00,app_launch,微信分享裂变
75604,3567,2026-06-02 22:29:00,ai_plan,微信分享裂变
75604,3567,2026-06-02 22:30:00,view_spot,微信分享裂变
75604,3567,2026-06-02 22:33:00,view_spot,微信分享裂变
75604,3567,2026-06-02 22:36:00,view_spot,微信分享裂变
166587,7890,2026-06-02 22:37:00,app_launch,小红书种草
75604,3567,2026-06-02 22:38:00,create_order,微信分享裂变
166587,7890,2026-06-02 22:38:00,ai_plan,小红书种草
166587,7890,2026-06-02 22:39:00,view_spot,小红书种草
74738,3526,2026-06-03 07:24:00,app_launch,抖音信息流
40053,1885,2026-06-03 07:27:00,app_launch,抖音信息流
13640,650,2026-06-03 07:30:00,app_launch,自然流量
86037,4068,2026-06-03 07:49:00,app_launch,小红书种草
86037,4068,2026-06-03 07:50:00,ai_plan,小红书种草
119102,5635,2026-06-03 07:54:00,app_launch,自然流量
27242,1279,2026-06-03 07:55:00,app_launch,微信分享裂变
119102,5635,2026-06-03 07:55:00,ai_plan,自然流量
27242,1279,2026-06-03 07:56:00,ai_plan,微信分享裂变
119102,5635,2026-06-03 07:56:00,view_spot,自然流量
119102,5635,2026-06-03 07:59:00,view_spot,自然流量
119102,5635,2026-06-03 08:02:00,view_spot,自然流量
119102,5635,2026-06-03 08:04:00,create_order,自然流量
56986,2666,2026-06-03 08:09:00,app_launch,微信分享裂变
56986,2666,2026-06-03 08:10:00,ai_plan,微信分享裂变
129008,6096,2026-06-03 08:10:00,app_launch,抖音信息流
56986,2666,2026-06-03 08:11:00,view_spot,微信分享裂变
129008,6096,2026-06-03 08:11:00,ai_plan,抖音信息流
86814,4107,2026-06-03 08:12:00,app_launch,小红书种草
129008,6096,2026-06-03 08:12:00,view_spot,抖音信息流
56986,2666,2026-06-03 08:14:00,view_spot,微信分享裂变
129008,6096,2026-06-03 08:15:00,view_spot,抖音信息流
56986,2666,2026-06-03 08:17:00,view_spot,微信分享裂变
129008,6096,2026-06-03 08:18:00,view_spot,抖音信息流
43700,2043,2026-06-03 08:24:00,app_launch,小红书种草
43700,2043,2026-06-03 08:25:00,ai_plan,小红书种草
43700,2043,2026-06-03 08:26:00,view_spot,小红书种草
43700,2043,2026-06-03 08:29:00,view_spot,小红书种草
86036,4068,2026-06-03 08:48:00,app_launch,小红书种草
86036,4068,2026-06-03 08:49:00,ai_plan,小红书种草
116756,5528,2026-06-03 09:16:00,app_launch,自然流量
99785,4722,2026-06-03 09:26:00,app_launch,抖音信息流
18929,891,2026-06-03 09:36:00,app_launch,抖音信息流
105222,4979,2026-06-03 09:42:00,app_launch,微信分享裂变
105222,4979,2026-06-03 09:43:00,ai_plan,微信分享裂变
105222,4979,2026-06-03 09:44:00,view_spot,微信分享裂变
105222,4979,2026-06-03 09:50:00,add_favorite,微信分享裂变
105222,4979,2026-06-03 09:52:00,create_order,微信分享裂变
153836,7288,2026-06-03 09:52:00,app_launch,自然流量
153836,7288,2026-06-03 09:53:00,ai_plan,自然流量
143582,6808,2026-06-03 09:58:00,app_launch,高校地推
143582,6808,2026-06-03 09:59:00,ai_plan,高校地推
61141,2868,2026-06-03 10:25:00,app_launch,抖音信息流
61141,2868,2026-06-03 10:26:00,ai_plan,抖音信息流
166589,7890,2026-06-03 10:26:00,app_launch,小红书种草
166589,7890,2026-06-03 10:27:00,ai_plan,小红书种草
166589,7890,2026-06-03 10:28:00,view_spot,小红书种草
166589,7890,2026-06-03 10:31:00,view_spot,小红书种草
143580,6808,2026-06-03 10:34:00,app_launch,高校地推
120104,5684,2026-06-03 10:53:00,app_launch,小红书种草
158694,7516,2026-06-03 10:58:00,app_launch,抖音信息流
25378,1196,2026-06-03 11:10:00,app_launch,自然流量
25378,1196,2026-06-03 11:11:00,ai_plan,自然流量
100143,4738,2026-06-03 11:32:00,app_launch,自然流量
100143,4738,2026-06-03 11:33:00,ai_plan,自然流量
81368,3842,2026-06-03 11:38:00,app_launch,小红书种草
40052,1885,2026-06-03 11:48:00,app_launch,抖音信息流
40052,1885,2026-06-03 11:49:00,ai_plan,抖音信息流
74050,3492,2026-06-03 12:00:00,app_launch,自然流量
74050,3492,2026-06-03 12:01:00,ai_plan,自然流量
74050,3492,2026-06-03 12:02:00,view_spot,自然流量
74739,3526,2026-06-03 12:26:00,app_launch,抖音信息流
153837,7288,2026-06-03 12:48:00,app_launch,自然流量
153837,7288,2026-06-03 12:49:00,ai_plan,自然流量
153837,7288,2026-06-03 12:50:00,view_spot,自然流量
153837,7288,2026-06-03 12:53:00,view_spot,自然流量
27241,1279,2026-06-03 12:54:00,app_launch,微信分享裂变
153837,7288,2026-06-03 12:58:00,create_order,自然流量
153837,7288,2026-06-03 12:59:00,pay_order,自然流量
166590,7890,2026-06-03 13:08:00,app_launch,小红书种草
166590,7890,2026-06-03 13:09:00,ai_plan,小红书种草
62040,2908,2026-06-03 13:10:00,app_launch,自然流量
62040,2908,2026-06-03 13:11:00,ai_plan,自然流量
100145,4738,2026-06-03 13:13:00,app_launch,自然流量
116755,5528,2026-06-03 13:32:00,app_launch,自然流量
160668,7609,2026-06-03 13:39:00,app_launch,抖音信息流
160668,7609,2026-06-03 13:40:00,ai_plan,抖音信息流
160668,7609,2026-06-03 13:41:00,view_spot,抖音信息流
9218,436,2026-06-03 13:45:00,app_launch,自然流量
9218,436,2026-06-03 13:46:00,ai_plan,自然流量
99786,4722,2026-06-03 14:01:00,app_launch,抖音信息流
99786,4722,2026-06-03 14:02:00,ai_plan,抖音信息流
98600,4668,2026-06-03 14:12:00,app_launch,抖音信息流
39082,1841,2026-06-03 14:16:00,app_launch,自然流量
39082,1841,2026-06-03 14:17:00,ai_plan,自然流量
39082,1841,2026-06-03 14:18:00,view_spot,自然流量
39082,1841,2026-06-03 14:21:00,view_spot,自然流量
39082,1841,2026-06-03 14:24:00,view_spot,自然流量
74737,3526,2026-06-03 14:26:00,app_launch,抖音信息流
74737,3526,2026-06-03 14:27:00,ai_plan,抖音信息流
61140,2868,2026-06-03 14:46:00,app_launch,抖音信息流
107982,5111,2026-06-03 14:46:00,app_launch,自然流量
61140,2868,2026-06-03 14:47:00,ai_plan,抖音信息流
107982,5111,2026-06-03 14:47:00,ai_plan,自然流量
61140,2868,2026-06-03 14:48:00,view_spot,抖音信息流
107982,5111,2026-06-03 14:48:00,view_spot,自然流量
61140,2868,2026-06-03 14:51:00,view_spot,抖音信息流
107982,5111,2026-06-03 14:51:00,view_spot,自然流量
61140,2868,2026-06-03 14:54:00,view_spot,抖音信息流
107982,5111,2026-06-03 14:54:00,view_spot,自然流量
75606,3567,2026-06-03 14:56:00,app_launch,微信分享裂变
107982,5111,2026-06-03 14:56:00,create_order,自然流量
56987,2666,2026-06-03 15:14:00,app_launch,微信分享裂变
56987,2666,2026-06-03 15:15:00,ai_plan,微信分享裂变
100144,4738,2026-06-03 15:28:00,app_launch,自然流量
100144,4738,2026-06-03 15:29:00,ai_plan,自然流量
105224,4979,2026-06-03 15:57:00,app_launch,微信分享裂变
105224,4979,2026-06-03 15:58:00,ai_plan,微信分享裂变
71611,3376,2026-06-03 16:08:00,app_launch,抖音信息流
71611,3376,2026-06-03 16:09:00,ai_plan,抖音信息流
71611,3376,2026-06-03 16:10:00,view_spot,抖音信息流
71611,3376,2026-06-03 16:13:00,view_spot,抖音信息流
27240,1279,2026-06-03 16:15:00,app_launch,微信分享裂变
27240,1279,2026-06-03 16:16:00,ai_plan,微信分享裂变
71611,3376,2026-06-03 16:16:00,view_spot,抖音信息流
13639,650,2026-06-03 16:30:00,app_launch,自然流量
129007,6096,2026-06-03 16:38:00,app_launch,抖音信息流
129007,6096,2026-06-03 16:39:00,ai_plan,抖音信息流
71612,3376,2026-06-03 16:58:00,app_launch,抖音信息流
100798,4771,2026-06-03 17:00:00,app_launch,小红书种草
164117,7772,2026-06-03 17:20:00,app_launch,自然流量
164808,7805,2026-06-03 17:20:00,app_launch,自然流量
164117,7772,2026-06-03 17:21:00,ai_plan,自然流量
164808,7805,2026-06-03 17:21:00,ai_plan,自然流量
164117,7772,2026-06-03 17:22:00,view_spot,自然流量
164808,7805,2026-06-03 17:22:00,view_spot,自然流量
164809,7805,2026-06-03 17:26:00,app_launch,自然流量
164809,7805,2026-06-03 17:27:00,ai_plan,自然流量
164809,7805,2026-06-03 17:28:00,view_spot,自然流量
164117,7772,2026-06-03 17:30:00,create_order,自然流量
164809,7805,2026-06-03 17:34:00,add_favorite,自然流量
86813,4107,2026-06-03 17:39:00,app_launch,小红书种草
161689,7655,2026-06-03 17:48:00,app_launch,自然流量
161689,7655,2026-06-03 17:49:00,ai_plan,自然流量
143581,6808,2026-06-03 18:30:00,app_launch,高校地推
143581,6808,2026-06-03 18:31:00,ai_plan,高校地推
143581,6808,2026-06-03 18:32:00,view_spot,高校地推
143581,6808,2026-06-03 18:38:00,add_favorite,高校地推
153838,7288,2026-06-03 19:04:00,app_launch,自然流量
153838,7288,2026-06-03 19:05:00,ai_plan,自然流量
153838,7288,2026-06-03 19:06:00,view_spot,自然流量
164116,7772,2026-06-03 19:21:00,app_launch,自然流量
164116,7772,2026-06-03 19:22:00,ai_plan,自然流量
164116,7772,2026-06-03 19:23:00,view_spot,自然流量
164116,7772,2026-06-03 19:26:00,view_spot,自然流量
164116,7772,2026-06-03 19:29:00,view_spot,自然流量
164116,7772,2026-06-03 19:29:00,add_favorite,自然流量
112696,5334,2026-06-03 19:39:00,app_launch,自然流量
149024,7067,2026-06-03 20:12:00,app_launch,小红书种草
161690,7655,2026-06-03 20:12:00,app_launch,自然流量
149024,7067,2026-06-03 20:13:00,ai_plan,小红书种草
161690,7655,2026-06-03 20:13:00,ai_plan,自然流量
149024,7067,2026-06-03 20:14:00,view_spot,小红书种草
161690,7655,2026-06-03 20:14:00,view_spot,自然流量
149024,7067,2026-06-03 20:17:00,view_spot,小红书种草
161690,7655,2026-06-03 20:17:00,view_spot,自然流量
149024,7067,2026-06-03 20:20:00,view_spot,小红书种草
149024,7067,2026-06-03 20:20:00,add_favorite,小红书种草
161690,7655,2026-06-03 20:20:00,view_spot,自然流量
149024,7067,2026-06-03 20:23:00,view_spot,小红书种草
161690,7655,2026-06-03 20:23:00,view_spot,自然流量
113448,5372,2026-06-03 20:26:00,app_launch,高校地推
113448,5372,2026-06-03 20:27:00,ai_plan,高校地推
113448,5372,2026-06-03 20:28:00,view_spot,高校地推
113448,5372,2026-06-03 20:34:00,add_favorite,高校地推
105223,4979,2026-06-03 20:36:00,app_launch,微信分享裂变
107981,5111,2026-06-03 21:08:00,app_launch,自然流量
107981,5111,2026-06-03 21:09:00,ai_plan,自然流量
81369,3842,2026-06-03 21:16:00,app_launch,小红书种草
39084,1841,2026-06-03 21:36:00,app_launch,自然流量
39084,1841,2026-06-03 21:37:00,ai_plan,自然流量
39084,1841,2026-06-03 21:38:00,view_spot,自然流量
71613,3376,2026-06-03 21:40:00,app_launch,抖音信息流
39084,1841,2026-06-03 21:41:00,view_spot,自然流量
71613,3376,2026-06-03 21:41:00,ai_plan,抖音信息流
71613,3376,2026-06-03 21:42:00,view_spot,抖音信息流
39084,1841,2026-06-03 21:44:00,view_spot,自然流量
39084,1841,2026-06-03 21:44:00,add_favorite,自然流量
71613,3376,2026-06-03 21:45:00,view_spot,抖音信息流
39084,1841,2026-06-03 21:47:00,view_spot,自然流量
11211,532,2026-06-03 21:48:00,app_launch,小红书种草
71613,3376,2026-06-03 21:48:00,view_spot,抖音信息流
11211,532,2026-06-03 21:49:00,ai_plan,小红书种草
129009,6096,2026-06-03 22:06:00,app_launch,抖音信息流
129009,6096,2026-06-03 22:07:00,ai_plan,抖音信息流
26872,1263,2026-06-03 22:13:00,app_launch,抖音信息流
166588,7890,2026-06-03 22:14:00,app_launch,小红书种草
39083,1841,2026-06-03 22:15:00,app_launch,自然流量
166588,7890,2026-06-03 22:15:00,ai_plan,小红书种草
149025,7067,2026-06-03 22:25:00,app_launch,小红书种草
149025,7067,2026-06-03 22:26:00,ai_plan,小红书种草
149025,7067,2026-06-03 22:27:00,view_spot,小红书种草
61142,2868,2026-06-03 22:48:00,app_launch,抖音信息流
168509,7981,2026-06-04 07:12:00,app_launch,抖音信息流
168509,7981,2026-06-04 07:13:00,ai_plan,抖音信息流
163017,7722,2026-06-04 07:14:00,app_launch,微信分享裂变
163017,7722,2026-06-04 07:15:00,ai_plan,微信分享裂变
163017,7722,2026-06-04 07:16:00,view_spot,微信分享裂变
163017,7722,2026-06-04 07:22:00,add_favorite,微信分享裂变
163017,7722,2026-06-04 07:24:00,create_order,微信分享裂变
150154,7119,2026-06-04 07:25:00,app_launch,自然流量
163017,7722,2026-06-04 07:25:00,pay_order,微信分享裂变
150154,7119,2026-06-04 07:26:00,ai_plan,自然流量
150154,7119,2026-06-04 07:27:00,view_spot,自然流量
150154,7119,2026-06-04 07:30:00,view_spot,自然流量
162798,7710,2026-06-04 07:31:00,app_launch,小红书种草
150154,7119,2026-06-04 07:35:00,create_order,自然流量
150154,7119,2026-06-04 07:36:00,pay_order,自然流量
6296,294,2026-06-04 07:53:00,app_launch,自然流量
126920,5998,2026-06-04 07:53:00,app_launch,微信分享裂变
6296,294,2026-06-04 07:54:00,ai_plan,自然流量
126920,5998,2026-06-04 07:54:00,ai_plan,微信分享裂变
39085,1841,2026-06-04 08:00:00,app_launch,自然流量
119104,5635,2026-06-04 08:14:00,app_launch,自然流量
119104,5635,2026-06-04 08:15:00,ai_plan,自然流量
119104,5635,2026-06-04 08:16:00,view_spot,自然流量
119104,5635,2026-06-04 08:19:00,view_spot,自然流量
119104,5635,2026-06-04 08:22:00,add_favorite,自然流量
119104,5635,2026-06-04 08:24:00,create_order,自然流量
119104,5635,2026-06-04 08:25:00,pay_order,自然流量
120106,5684,2026-06-04 08:33:00,app_launch,小红书种草
120106,5684,2026-06-04 08:34:00,ai_plan,小红书种草
120106,5684,2026-06-04 08:35:00,view_spot,小红书种草
120106,5684,2026-06-04 08:38:00,view_spot,小红书种草
120106,5684,2026-06-04 08:41:00,view_spot,小红书种草
120106,5684,2026-06-04 08:44:00,view_spot,小红书种草
35445,1668,2026-06-04 08:49:00,app_launch,自然流量
71694,3380,2026-06-04 08:49:00,app_launch,高校地推
35445,1668,2026-06-04 08:50:00,ai_plan,自然流量
71694,3380,2026-06-04 08:50:00,ai_plan,高校地推
35445,1668,2026-06-04 08:51:00,view_spot,自然流量
71694,3380,2026-06-04 08:51:00,view_spot,高校地推
35445,1668,2026-06-04 08:54:00,view_spot,自然流量
35445,1668,2026-06-04 08:57:00,view_spot,自然流量
89888,4260,2026-06-04 09:08:00,app_launch,自然流量
89888,4260,2026-06-04 09:09:00,ai_plan,自然流量
89888,4260,2026-06-04 09:10:00,view_spot,自然流量
89888,4260,2026-06-04 09:13:00,view_spot,自然流量
89888,4260,2026-06-04 09:16:00,add_favorite,自然流量
161089,7629,2026-06-04 09:18:00,app_launch,自然流量
161089,7629,2026-06-04 09:19:00,ai_plan,自然流量
146337,6939,2026-06-04 09:28:00,app_launch,自然流量
146337,6939,2026-06-04 09:29:00,ai_plan,自然流量
107984,5111,2026-06-04 09:30:00,app_launch,自然流量
107984,5111,2026-06-04 09:31:00,ai_plan,自然流量
107984,5111,2026-06-04 09:32:00,view_spot,自然流量
107984,5111,2026-06-04 09:35:00,view_spot,自然流量
9219,436,2026-06-04 09:37:00,app_launch,自然流量
9219,436,2026-06-04 09:38:00,ai_plan,自然流量
107984,5111,2026-06-04 09:38:00,view_spot,自然流量
12763,607,2026-06-04 09:44:00,app_launch,微信分享裂变
12763,607,2026-06-04 09:45:00,ai_plan,微信分享裂变
168511,7981,2026-06-04 09:45:00,app_launch,抖音信息流
12763,607,2026-06-04 09:46:00,view_spot,微信分享裂变
162797,7710,2026-06-04 09:47:00,app_launch,小红书种草
162797,7710,2026-06-04 09:48:00,ai_plan,小红书种草
162797,7710,2026-06-04 09:49:00,view_spot,小红书种草
109398,5179,2026-06-04 09:51:00,app_launch,抖音信息流
12763,607,2026-06-04 09:52:00,add_favorite,微信分享裂变
109398,5179,2026-06-04 09:52:00,ai_plan,抖音信息流
162797,7710,2026-06-04 09:52:00,view_spot,小红书种草
109398,5179,2026-06-04 09:53:00,view_spot,抖音信息流
12763,607,2026-06-04 09:54:00,create_order,微信分享裂变
12763,607,2026-06-04 09:55:00,pay_order,微信分享裂变
162797,7710,2026-06-04 09:55:00,view_spot,小红书种草
162797,7710,2026-06-04 09:57:00,create_order,小红书种草
162797,7710,2026-06-04 09:58:00,view_spot,小红书种草
162797,7710,2026-06-04 09:58:00,pay_order,小红书种草
109398,5179,2026-06-04 10:01:00,create_order,抖音信息流
109398,5179,2026-06-04 10:02:00,pay_order,抖音信息流
153058,7252,2026-06-04 10:07:00,app_launch,抖音信息流
126921,5998,2026-06-04 10:22:00,app_launch,微信分享裂变
126921,5998,2026-06-04 10:23:00,ai_plan,微信分享裂变
126921,5998,2026-06-04 10:24:00,view_spot,微信分享裂变
126921,5998,2026-06-04 10:30:00,add_favorite,微信分享裂变
116034,5496,2026-06-04 10:39:00,app_launch,自然流量
116034,5496,2026-06-04 10:40:00,ai_plan,自然流量
116034,5496,2026-06-04 10:41:00,view_spot,自然流量
116034,5496,2026-06-04 10:44:00,view_spot,自然流量
116034,5496,2026-06-04 10:47:00,view_spot,自然流量
116034,5496,2026-06-04 10:49:00,create_order,自然流量
116034,5496,2026-06-04 10:50:00,pay_order,自然流量
116940,5535,2026-06-04 10:53:00,app_launch,微信分享裂变
116940,5535,2026-06-04 10:54:00,ai_plan,微信分享裂变
67355,3170,2026-06-04 11:03:00,app_launch,小红书种草
67355,3170,2026-06-04 11:04:00,ai_plan,小红书种草
67355,3170,2026-06-04 11:05:00,view_spot,小红书种草
105227,4979,2026-06-04 11:06:00,app_launch,微信分享裂变
105227,4979,2026-06-04 11:07:00,ai_plan,微信分享裂变
67355,3170,2026-06-04 11:08:00,view_spot,小红书种草
105227,4979,2026-06-04 11:08:00,view_spot,微信分享裂变
6295,294,2026-06-04 11:11:00,app_launch,自然流量
105227,4979,2026-06-04 11:11:00,view_spot,微信分享裂变
6295,294,2026-06-04 11:12:00,ai_plan,自然流量
161090,7629,2026-06-04 11:12:00,app_launch,自然流量
6295,294,2026-06-04 11:13:00,view_spot,自然流量
105227,4979,2026-06-04 11:14:00,add_favorite,微信分享裂变
6295,294,2026-06-04 11:16:00,view_spot,自然流量
112697,5334,2026-06-04 11:18:00,app_launch,自然流量
6295,294,2026-06-04 11:19:00,view_spot,自然流量
112697,5334,2026-06-04 11:19:00,ai_plan,自然流量
18930,891,2026-06-04 11:20:00,app_launch,抖音信息流
112697,5334,2026-06-04 11:20:00,view_spot,自然流量
112697,5334,2026-06-04 11:23:00,view_spot,自然流量
112697,5334,2026-06-04 11:26:00,view_spot,自然流量
71692,3380,2026-06-04 11:36:00,app_launch,高校地推
71692,3380,2026-06-04 11:37:00,ai_plan,高校地推
71692,3380,2026-06-04 11:38:00,view_spot,高校地推
135313,6402,2026-06-04 11:40:00,app_launch,自然流量
135313,6402,2026-06-04 11:41:00,ai_plan,自然流量
116033,5496,2026-06-04 11:42:00,app_launch,自然流量
71692,3380,2026-06-04 11:46:00,create_order,高校地推
71692,3380,2026-06-04 11:47:00,pay_order,高校地推
11212,532,2026-06-04 11:50:00,app_launch,小红书种草
11212,532,2026-06-04 11:51:00,ai_plan,小红书种草
99966,4730,2026-06-04 11:59:00,app_launch,抖音信息流
16662,789,2026-06-04 12:03:00,app_launch,微信分享裂变
16662,789,2026-06-04 12:04:00,ai_plan,微信分享裂变
16662,789,2026-06-04 12:05:00,view_spot,微信分享裂变
69017,3250,2026-06-04 12:06:00,app_launch,抖音信息流
69017,3250,2026-06-04 12:07:00,ai_plan,抖音信息流
69017,3250,2026-06-04 12:08:00,view_spot,抖音信息流
163016,7722,2026-06-04 12:09:00,app_launch,微信分享裂变
69017,3250,2026-06-04 12:11:00,view_spot,抖音信息流
16662,789,2026-06-04 12:13:00,create_order,微信分享裂变
108795,5148,2026-06-04 12:13:00,app_launch,抖音信息流
69017,3250,2026-06-04 12:14:00,view_spot,抖音信息流
108795,5148,2026-06-04 12:14:00,ai_plan,抖音信息流
166482,7886,2026-06-04 12:15:00,app_launch,抖音信息流
166482,7886,2026-06-04 12:16:00,ai_plan,抖音信息流
120107,5684,2026-06-04 12:36:00,app_launch,小红书种草
49882,2335,2026-06-04 12:37:00,app_launch,抖音信息流
49882,2335,2026-06-04 12:38:00,ai_plan,抖音信息流
123419,5836,2026-06-04 12:45:00,app_launch,自然流量
123419,5836,2026-06-04 12:46:00,ai_plan,自然流量
