session_id,user_id,event_time,event_name,channel
152940,7245,2026-06-09 15:37:00,ai_plan,抖音信息流
152939,7245,2026-06-09 16:38:00,app_launch,抖音信息流
152939,7245,2026-06-09 16:39:00,ai_plan,抖音信息流
152939,7245,2026-06-09 16:40:00,view_spot,抖音信息流
105592,4998,2026-06-09 18:42:00,app_launch,抖音信息流
162809,7710,2026-06-09 18:57:00,app_launch,小红书种草
162809,7710,2026-06-09 18:58:00,ai_plan,小红书种草
162809,7710,2026-06-09 18:59:00,view_spot,小红书种草
162809,7710,2026-06-09 19:02:00,view_spot,小红书种草
162809,7710,2026-06-09 19:05:00,view_spot,小红书种草
67671,3183,2026-06-09 21:01:00,app_launch,抖音信息流
67671,3183,2026-06-09 21:02:00,ai_plan,抖音信息流
29387,1384,2026-06-09 21:10:00,app_launch,高校地推
29387,1384,2026-06-09 21:11:00,ai_plan,高校地推
18695,880,2026-06-10 08:20:00,app_launch,小红书种草
18695,880,2026-06-10 08:21:00,ai_plan,小红书种草
18695,880,2026-06-10 08:22:00,view_spot,小红书种草
18695,880,2026-06-10 08:25:00,view_spot,小红书种草
18695,880,2026-06-10 08:28:00,add_favorite,小红书种草
29391,1384,2026-06-10 10:43:00,app_launch,高校地推
16069,764,2026-06-10 10:48:00,app_launch,自然流量
16069,764,2026-06-10 10:49:00,ai_plan,自然流量
16069,764,2026-06-10 10:50:00,view_spot,自然流量
16069,764,2026-06-10 10:53:00,view_spot,自然流量
16069,764,2026-06-10 10:56:00,add_favorite,自然流量
145324,6890,2026-06-10 13:50:00,app_launch,小红书种草
10317,488,2026-06-10 14:12:00,app_launch,自然流量
10317,488,2026-06-10 14:13:00,ai_plan,自然流量
16068,764,2026-06-10 15:30:00,app_launch,自然流量
18696,880,2026-06-10 16:43:00,app_launch,小红书种草
18696,880,2026-06-10 16:44:00,ai_plan,小红书种草
18696,880,2026-06-10 16:45:00,view_spot,小红书种草
18696,880,2026-06-10 16:48:00,view_spot,小红书种草
18696,880,2026-06-10 16:51:00,view_spot,小红书种草
18696,880,2026-06-10 16:53:00,create_order,小红书种草
18696,880,2026-06-10 16:54:00,pay_order,小红书种草
29390,1384,2026-06-10 19:46:00,app_launch,高校地推
10316,488,2026-06-10 20:08:00,app_launch,自然流量
10316,488,2026-06-10 20:09:00,ai_plan,自然流量
33145,1555,2026-06-10 20:24:00,app_launch,自然流量
33143,1555,2026-06-10 20:41:00,app_launch,自然流量
33143,1555,2026-06-10 20:42:00,ai_plan,自然流量
33143,1555,2026-06-10 20:43:00,view_spot,自然流量
33143,1555,2026-06-10 20:46:00,view_spot,自然流量
33143,1555,2026-06-10 20:49:00,view_spot,自然流量
33143,1555,2026-06-10 20:51:00,create_order,自然流量
33143,1555,2026-06-10 20:52:00,pay_order,自然流量
162810,7710,2026-06-10 21:29:00,app_launch,小红书种草
162810,7710,2026-06-10 21:30:00,ai_plan,小红书种草
162810,7710,2026-06-10 21:31:00,view_spot,小红书种草
162810,7710,2026-06-10 21:34:00,view_spot,小红书种草
162810,7710,2026-06-10 21:37:00,view_spot,小红书种草
162810,7710,2026-06-10 21:37:00,add_favorite,小红书种草
162810,7710,2026-06-10 21:40:00,view_spot,小红书种草
162811,7710,2026-06-10 21:46:00,app_launch,小红书种草
162811,7710,2026-06-10 21:47:00,ai_plan,小红书种草
162811,7710,2026-06-10 21:48:00,view_spot,小红书种草
162811,7710,2026-06-10 21:51:00,view_spot,小红书种草
162811,7710,2026-06-10 21:54:00,add_favorite,小红书种草
29389,1384,2026-06-10 21:56:00,app_launch,高校地推
29389,1384,2026-06-10 21:57:00,ai_plan,高校地推
85016,4020,2026-06-10 22:01:00,app_launch,小红书种草
85016,4020,2026-06-10 22:02:00,ai_plan,小红书种草
85016,4020,2026-06-10 22:03:00,view_spot,小红书种草
85016,4020,2026-06-10 22:06:00,view_spot,小红书种草
85016,4020,2026-06-10 22:09:00,add_favorite,小红书种草
33144,1555,2026-06-10 22:45:00,app_launch,自然流量
33144,1555,2026-06-10 22:46:00,ai_plan,自然流量
33144,1555,2026-06-10 22:47:00,view_spot,自然流量
33144,1555,2026-06-10 22:50:00,view_spot,自然流量
80797,3814,2026-06-11 07:00:00,app_launch,自然流量
80797,3814,2026-06-11 07:01:00,ai_plan,自然流量
80797,3814,2026-06-11 07:02:00,view_spot,自然流量
80797,3814,2026-06-11 07:05:00,view_spot,自然流量
80797,3814,2026-06-11 07:08:00,view_spot,自然流量
80797,3814,2026-06-11 07:11:00,view_spot,自然流量
85017,4020,2026-06-11 07:44:00,app_launch,小红书种草
85017,4020,2026-06-11 07:45:00,ai_plan,小红书种草
85017,4020,2026-06-11 07:46:00,view_spot,小红书种草
85017,4020,2026-06-11 07:49:00,view_spot,小红书种草
85017,4020,2026-06-11 07:52:00,view_spot,小红书种草
80798,3814,2026-06-11 08:33:00,app_launch,自然流量
80798,3814,2026-06-11 08:34:00,ai_plan,自然流量
80798,3814,2026-06-11 08:35:00,view_spot,自然流量
80798,3814,2026-06-11 08:38:00,view_spot,自然流量
80798,3814,2026-06-11 08:43:00,create_order,自然流量
67672,3183,2026-06-11 09:17:00,app_launch,抖音信息流
67672,3183,2026-06-11 09:18:00,ai_plan,抖音信息流
85018,4020,2026-06-11 09:20:00,app_launch,小红书种草
85018,4020,2026-06-11 09:21:00,ai_plan,小红书种草
85018,4020,2026-06-11 09:22:00,view_spot,小红书种草
10318,488,2026-06-11 09:23:00,app_launch,自然流量
10318,488,2026-06-11 09:24:00,ai_plan,自然流量
10318,488,2026-06-11 09:25:00,view_spot,自然流量
85018,4020,2026-06-11 09:25:00,view_spot,小红书种草
10318,488,2026-06-11 09:31:00,add_favorite,自然流量
9724,458,2026-06-11 10:22:00,app_launch,抖音信息流
9722,458,2026-06-11 11:36:00,app_launch,抖音信息流
67673,3183,2026-06-11 11:45:00,app_launch,抖音信息流
91473,4332,2026-06-11 12:04:00,app_launch,高校地推
91473,4332,2026-06-11 12:05:00,ai_plan,高校地推
91473,4332,2026-06-11 12:06:00,view_spot,高校地推
91473,4332,2026-06-11 12:09:00,view_spot,高校地推
91473,4332,2026-06-11 12:12:00,view_spot,高校地推
91473,4332,2026-06-11 12:12:00,add_favorite,高校地推
91473,4332,2026-06-11 12:15:00,view_spot,高校地推
145325,6890,2026-06-11 12:16:00,app_launch,小红书种草
63641,2988,2026-06-11 12:21:00,app_launch,抖音信息流
63641,2988,2026-06-11 12:22:00,ai_plan,抖音信息流
63641,2988,2026-06-11 12:23:00,view_spot,抖音信息流
91703,4344,2026-06-11 13:53:00,app_launch,自然流量
91703,4344,2026-06-11 13:54:00,ai_plan,自然流量
63640,2988,2026-06-11 14:03:00,app_launch,抖音信息流
63640,2988,2026-06-11 14:04:00,ai_plan,抖音信息流
91702,4344,2026-06-11 14:22:00,app_launch,自然流量
91702,4344,2026-06-11 14:23:00,ai_plan,自然流量
91702,4344,2026-06-11 14:24:00,view_spot,自然流量
63639,2988,2026-06-11 15:58:00,app_launch,抖音信息流
63639,2988,2026-06-11 15:59:00,ai_plan,抖音信息流
63639,2988,2026-06-11 16:00:00,view_spot,抖音信息流
63639,2988,2026-06-11 16:03:00,view_spot,抖音信息流
63639,2988,2026-06-11 16:06:00,view_spot,抖音信息流
63639,2988,2026-06-11 16:09:00,view_spot,抖音信息流
85019,4020,2026-06-11 16:53:00,app_launch,小红书种草
85019,4020,2026-06-11 16:54:00,ai_plan,小红书种草
162600,7701,2026-06-11 17:01:00,app_launch,自然流量
10319,488,2026-06-11 17:19:00,app_launch,自然流量
10319,488,2026-06-11 17:20:00,ai_plan,自然流量
10319,488,2026-06-11 17:21:00,view_spot,自然流量
10319,488,2026-06-11 17:24:00,view_spot,自然流量
162601,7701,2026-06-11 20:26:00,app_launch,自然流量
162601,7701,2026-06-11 20:27:00,ai_plan,自然流量
162601,7701,2026-06-11 20:28:00,view_spot,自然流量
162601,7701,2026-06-11 20:31:00,view_spot,自然流量
162601,7701,2026-06-11 20:34:00,add_favorite,自然流量
9723,458,2026-06-11 21:21:00,app_launch,抖音信息流
9723,458,2026-06-11 21:22:00,ai_plan,抖音信息流
9723,458,2026-06-11 21:23:00,view_spot,抖音信息流
9723,458,2026-06-11 21:26:00,view_spot,抖音信息流
9723,458,2026-06-11 21:29:00,view_spot,抖音信息流
9723,458,2026-06-11 21:29:00,add_favorite,抖音信息流
14373,683,2026-06-12 08:41:00,app_launch,自然流量
14373,683,2026-06-12 08:42:00,ai_plan,自然流量
91706,4344,2026-06-12 09:38:00,app_launch,自然流量
91706,4344,2026-06-12 09:39:00,ai_plan,自然流量
91706,4344,2026-06-12 09:40:00,view_spot,自然流量
105594,4998,2026-06-12 11:58:00,app_launch,抖音信息流
105594,4998,2026-06-12 11:59:00,ai_plan,抖音信息流
105594,4998,2026-06-12 12:00:00,view_spot,抖音信息流
18698,880,2026-06-12 12:48:00,app_launch,小红书种草
77455,3657,2026-06-12 13:38:00,app_launch,自然流量
77455,3657,2026-06-12 13:39:00,ai_plan,自然流量
77455,3657,2026-06-12 13:40:00,view_spot,自然流量
39343,1851,2026-06-12 13:47:00,app_launch,自然流量
105593,4998,2026-06-12 13:47:00,app_launch,抖音信息流
39343,1851,2026-06-12 13:48:00,ai_plan,自然流量
105593,4998,2026-06-12 13:48:00,ai_plan,抖音信息流
39343,1851,2026-06-12 13:49:00,view_spot,自然流量
39343,1851,2026-06-12 13:52:00,view_spot,自然流量
39343,1851,2026-06-12 13:55:00,view_spot,自然流量
39345,1851,2026-06-12 15:07:00,app_launch,自然流量
39345,1851,2026-06-12 15:08:00,ai_plan,自然流量
63643,2988,2026-06-12 15:22:00,app_launch,抖音信息流
63643,2988,2026-06-12 15:23:00,ai_plan,抖音信息流
63643,2988,2026-06-12 15:24:00,view_spot,抖音信息流
63642,2988,2026-06-12 15:52:00,app_launch,抖音信息流
63642,2988,2026-06-12 15:53:00,ai_plan,抖音信息流
63642,2988,2026-06-12 15:54:00,view_spot,抖音信息流
63642,2988,2026-06-12 15:57:00,view_spot,抖音信息流
63642,2988,2026-06-12 16:00:00,view_spot,抖音信息流
91705,4344,2026-06-12 16:04:00,app_launch,自然流量
91705,4344,2026-06-12 16:05:00,ai_plan,自然流量
91705,4344,2026-06-12 16:06:00,view_spot,自然流量
9726,458,2026-06-12 17:13:00,app_launch,抖音信息流
9726,458,2026-06-12 17:14:00,ai_plan,抖音信息流
90556,4292,2026-06-12 18:05:00,app_launch,自然流量
9725,458,2026-06-12 18:26:00,app_launch,抖音信息流
91704,4344,2026-06-12 20:32:00,app_launch,自然流量
91704,4344,2026-06-12 20:33:00,ai_plan,自然流量
91704,4344,2026-06-12 20:34:00,view_spot,自然流量
16070,764,2026-06-12 20:48:00,app_launch,自然流量
16070,764,2026-06-12 20:49:00,ai_plan,自然流量
16070,764,2026-06-12 20:50:00,view_spot,自然流量
16070,764,2026-06-12 20:58:00,create_order,自然流量
16070,764,2026-06-12 20:59:00,pay_order,自然流量
85020,4020,2026-06-12 20:59:00,app_launch,小红书种草
85020,4020,2026-06-12 21:00:00,ai_plan,小红书种草
85020,4020,2026-06-12 21:01:00,view_spot,小红书种草
85020,4020,2026-06-12 21:04:00,view_spot,小红书种草
85020,4020,2026-06-12 21:07:00,view_spot,小红书种草
90557,4292,2026-06-12 21:09:00,app_launch,自然流量
85020,4020,2026-06-12 21:10:00,view_spot,小红书种草
90557,4292,2026-06-12 21:10:00,ai_plan,自然流量
39344,1851,2026-06-12 21:17:00,app_launch,自然流量
39344,1851,2026-06-12 21:18:00,ai_plan,自然流量
39344,1851,2026-06-12 21:19:00,view_spot,自然流量
39344,1851,2026-06-12 21:22:00,view_spot,自然流量
39344,1851,2026-06-12 21:25:00,view_spot,自然流量
39344,1851,2026-06-12 21:25:00,add_favorite,自然流量
39344,1851,2026-06-12 21:28:00,view_spot,自然流量
18697,880,2026-06-12 22:12:00,app_launch,小红书种草
18697,880,2026-06-12 22:13:00,ai_plan,小红书种草
18697,880,2026-06-12 22:14:00,view_spot,小红书种草
18697,880,2026-06-12 22:17:00,view_spot,小红书种草
18697,880,2026-06-12 22:20:00,view_spot,小红书种草
18697,880,2026-06-12 22:23:00,view_spot,小红书种草
39346,1851,2026-06-13 07:14:00,app_launch,自然流量
39346,1851,2026-06-13 07:15:00,ai_plan,自然流量
39346,1851,2026-06-13 07:16:00,view_spot,自然流量
39346,1851,2026-06-13 07:19:00,view_spot,自然流量
14375,683,2026-06-13 07:20:00,app_launch,自然流量
14375,683,2026-06-13 07:21:00,ai_plan,自然流量
39346,1851,2026-06-13 07:22:00,view_spot,自然流量
91474,4332,2026-06-13 08:24:00,app_launch,高校地推
9727,458,2026-06-13 08:50:00,app_launch,抖音信息流
91709,4344,2026-06-13 09:24:00,app_launch,自然流量
91709,4344,2026-06-13 09:25:00,ai_plan,自然流量
91709,4344,2026-06-13 09:26:00,view_spot,自然流量
91709,4344,2026-06-13 09:32:00,add_favorite,自然流量
14376,683,2026-06-13 09:48:00,app_launch,自然流量
14376,683,2026-06-13 09:49:00,ai_plan,自然流量
14376,683,2026-06-13 09:50:00,view_spot,自然流量
91707,4344,2026-06-13 09:52:00,app_launch,自然流量
14376,683,2026-06-13 09:53:00,view_spot,自然流量
14376,683,2026-06-13 09:56:00,view_spot,自然流量
14376,683,2026-06-13 09:59:00,view_spot,自然流量
145326,6890,2026-06-13 10:10:00,app_launch,小红书种草
145326,6890,2026-06-13 10:11:00,ai_plan,小红书种草
29392,1384,2026-06-13 10:58:00,app_launch,高校地推
105288,4982,2026-06-13 10:58:00,app_launch,自然流量
29392,1384,2026-06-13 10:59:00,ai_plan,高校地推
105288,4982,2026-06-13 10:59:00,ai_plan,自然流量
29392,1384,2026-06-13 11:00:00,view_spot,高校地推
105288,4982,2026-06-13 11:00:00,view_spot,自然流量
105288,4982,2026-06-13 11:03:00,view_spot,自然流量
105287,4982,2026-06-13 11:05:00,app_launch,自然流量
105287,4982,2026-06-13 11:06:00,ai_plan,自然流量
105288,4982,2026-06-13 11:06:00,add_favorite,自然流量
29392,1384,2026-06-13 11:08:00,create_order,高校地推
29392,1384,2026-06-13 11:09:00,pay_order,高校地推
162602,7701,2026-06-13 11:25:00,app_launch,自然流量
162602,7701,2026-06-13 11:26:00,ai_plan,自然流量
162602,7701,2026-06-13 11:27:00,view_spot,自然流量
162602,7701,2026-06-13 11:30:00,view_spot,自然流量
162602,7701,2026-06-13 11:33:00,add_favorite,自然流量
67675,3183,2026-06-13 11:43:00,app_launch,抖音信息流
67674,3183,2026-06-13 12:33:00,app_launch,抖音信息流
108381,5130,2026-06-13 12:44:00,app_launch,高校地推
108381,5130,2026-06-13 12:45:00,ai_plan,高校地推
108381,5130,2026-06-13 12:46:00,view_spot,高校地推
108381,5130,2026-06-13 12:49:00,view_spot,高校地推
108381,5130,2026-06-13 12:52:00,view_spot,高校地推
108381,5130,2026-06-13 12:52:00,add_favorite,高校地推
91708,4344,2026-06-13 13:21:00,app_launch,自然流量
91708,4344,2026-06-13 13:22:00,ai_plan,自然流量
91708,4344,2026-06-13 13:23:00,view_spot,自然流量
91708,4344,2026-06-13 13:26:00,view_spot,自然流量
91708,4344,2026-06-13 13:29:00,view_spot,自然流量
91708,4344,2026-06-13 13:29:00,add_favorite,自然流量
91708,4344,2026-06-13 13:32:00,view_spot,自然流量
14374,683,2026-06-13 14:11:00,app_launch,自然流量
14374,683,2026-06-13 14:12:00,ai_plan,自然流量
145328,6890,2026-06-13 14:21:00,app_launch,小红书种草
145327,6890,2026-06-13 17:07:00,app_launch,小红书种草
145327,6890,2026-06-13 17:08:00,ai_plan,小红书种草
108379,5130,2026-06-13 17:25:00,app_launch,高校地推
105286,4982,2026-06-13 17:52:00,app_launch,自然流量
105286,4982,2026-06-13 17:53:00,ai_plan,自然流量
105286,4982,2026-06-13 17:54:00,view_spot,自然流量
39347,1851,2026-06-13 18:16:00,app_launch,自然流量
39347,1851,2026-06-13 18:17:00,ai_plan,自然流量
39347,1851,2026-06-13 18:18:00,view_spot,自然流量
39347,1851,2026-06-13 18:21:00,view_spot,自然流量
39347,1851,2026-06-13 18:24:00,view_spot,自然流量
39347,1851,2026-06-13 18:27:00,view_spot,自然流量
10321,488,2026-06-13 18:46:00,app_launch,自然流量
10321,488,2026-06-13 18:47:00,ai_plan,自然流量
10321,488,2026-06-13 18:48:00,view_spot,自然流量
10321,488,2026-06-13 18:54:00,add_favorite,自然流量
108380,5130,2026-06-13 19:18:00,app_launch,高校地推
108380,5130,2026-06-13 19:19:00,ai_plan,高校地推
10320,488,2026-06-13 20:37:00,app_launch,自然流量
10320,488,2026-06-13 20:38:00,ai_plan,自然流量
10320,488,2026-06-13 20:39:00,view_spot,自然流量
10320,488,2026-06-13 20:42:00,view_spot,自然流量
10320,488,2026-06-13 20:45:00,view_spot,自然流量
29393,1384,2026-06-13 22:41:00,app_launch,高校地推
29393,1384,2026-06-13 22:42:00,ai_plan,高校地推
29393,1384,2026-06-13 22:43:00,view_spot,高校地推
105597,4998,2026-06-14 08:04:00,app_launch,抖音信息流
105597,4998,2026-06-14 08:05:00,ai_plan,抖音信息流
105595,4998,2026-06-14 08:34:00,app_launch,抖音信息流
105595,4998,2026-06-14 08:35:00,ai_plan,抖音信息流
80800,3814,2026-06-14 09:07:00,app_launch,自然流量
80800,3814,2026-06-14 09:08:00,ai_plan,自然流量
80800,3814,2026-06-14 09:09:00,view_spot,自然流量
9730,458,2026-06-14 09:27:00,app_launch,抖音信息流
86246,4079,2026-06-14 09:37:00,app_launch,自然流量
18699,880,2026-06-14 09:52:00,app_launch,小红书种草
80799,3814,2026-06-14 10:10:00,app_launch,自然流量
80799,3814,2026-06-14 10:11:00,ai_plan,自然流量
80799,3814,2026-06-14 10:12:00,view_spot,自然流量
80799,3814,2026-06-14 10:15:00,view_spot,自然流量
80799,3814,2026-06-14 10:18:00,view_spot,自然流量
80799,3814,2026-06-14 10:18:00,add_favorite,自然流量
80799,3814,2026-06-14 10:21:00,view_spot,自然流量
9728,458,2026-06-14 10:28:00,app_launch,抖音信息流
108382,5130,2026-06-14 10:49:00,app_launch,高校地推
108382,5130,2026-06-14 10:50:00,ai_plan,高校地推
108382,5130,2026-06-14 10:51:00,view_spot,高校地推
91710,4344,2026-06-14 10:54:00,app_launch,自然流量
91710,4344,2026-06-14 10:55:00,ai_plan,自然流量
91710,4344,2026-06-14 10:56:00,view_spot,自然流量
91710,4344,2026-06-14 10:59:00,view_spot,自然流量
91710,4344,2026-06-14 11:04:00,create_order,自然流量
91710,4344,2026-06-14 11:05:00,pay_order,自然流量
145330,6890,2026-06-14 11:10:00,app_launch,小红书种草
145330,6890,2026-06-14 11:11:00,ai_plan,小红书种草
145330,6890,2026-06-14 11:12:00,view_spot,小红书种草
145330,6890,2026-06-14 11:15:00,view_spot,小红书种草
145330,6890,2026-06-14 11:18:00,view_spot,小红书种草
145330,6890,2026-06-14 11:18:00,add_favorite,小红书种草
162604,7701,2026-06-14 11:21:00,app_launch,自然流量
63645,2988,2026-06-14 11:34:00,app_launch,抖音信息流
63645,2988,2026-06-14 11:35:00,ai_plan,抖音信息流
14377,683,2026-06-14 11:36:00,app_launch,自然流量
63645,2988,2026-06-14 11:36:00,view_spot,抖音信息流
14377,683,2026-06-14 11:37:00,ai_plan,自然流量
63645,2988,2026-06-14 11:39:00,view_spot,抖音信息流
63645,2988,2026-06-14 11:42:00,view_spot,抖音信息流
85021,4020,2026-06-14 11:49:00,app_launch,小红书种草
85021,4020,2026-06-14 11:50:00,ai_plan,小红书种草
85022,4020,2026-06-14 12:29:00,app_launch,小红书种草
9729,458,2026-06-14 12:38:00,app_launch,抖音信息流
9729,458,2026-06-14 12:39:00,ai_plan,抖音信息流
39348,1851,2026-06-14 13:33:00,app_launch,自然流量
39348,1851,2026-06-14 13:34:00,ai_plan,自然流量
39348,1851,2026-06-14 13:35:00,view_spot,自然流量
145329,6890,2026-06-14 17:38:00,app_launch,小红书种草
162603,7701,2026-06-14 18:18:00,app_launch,自然流量
162603,7701,2026-06-14 18:19:00,ai_plan,自然流量
162603,7701,2026-06-14 18:20:00,view_spot,自然流量
63644,2988,2026-06-14 19:05:00,app_launch,抖音信息流
63644,2988,2026-06-14 19:06:00,ai_plan,抖音信息流
63644,2988,2026-06-14 19:07:00,view_spot,抖音信息流
63644,2988,2026-06-14 19:10:00,view_spot,抖音信息流
63644,2988,2026-06-14 19:13:00,view_spot,抖音信息流
105596,4998,2026-06-14 19:27:00,app_launch,抖音信息流
105596,4998,2026-06-14 19:28:00,ai_plan,抖音信息流
105596,4998,2026-06-14 19:29:00,view_spot,抖音信息流
105596,4998,2026-06-14 19:32:00,view_spot,抖音信息流
105596,4998,2026-06-14 19:35:00,view_spot,抖音信息流
105596,4998,2026-06-14 19:38:00,view_spot,抖音信息流
14379,683,2026-06-14 19:40:00,app_launch,自然流量
108383,5130,2026-06-14 21:24:00,app_launch,高校地推
108383,5130,2026-06-14 21:25:00,ai_plan,高校地推
14378,683,2026-06-14 21:36:00,app_launch,自然流量
14378,683,2026-06-14 21:37:00,ai_plan,自然流量
14378,683,2026-06-14 21:38:00,view_spot,自然流量
14378,683,2026-06-14 21:41:00,view_spot,自然流量
14378,683,2026-06-14 21:44:00,view_spot,自然流量
91711,4344,2026-06-14 21:44:00,app_launch,自然流量
91711,4344,2026-06-14 21:45:00,ai_plan,自然流量
29396,1384,2026-06-15 09:17:00,app_launch,高校地推
29396,1384,2026-06-15 09:18:00,ai_plan,高校地推
91477,4332,2026-06-15 11:01:00,app_launch,高校地推
29394,1384,2026-06-15 11:02:00,app_launch,高校地推
91477,4332,2026-06-15 11:02:00,ai_plan,高校地推
29394,1384,2026-06-15 11:03:00,ai_plan,高校地推
67678,3183,2026-06-15 11:21:00,app_launch,抖音信息流
67678,3183,2026-06-15 11:22:00,ai_plan,抖音信息流
105600,4998,2026-06-15 11:45:00,app_launch,抖音信息流
105600,4998,2026-06-15 11:46:00,ai_plan,抖音信息流
105600,4998,2026-06-15 11:47:00,view_spot,抖音信息流
105600,4998,2026-06-15 11:50:00,view_spot,抖音信息流
105600,4998,2026-06-15 11:53:00,view_spot,抖音信息流
105600,4998,2026-06-15 11:53:00,add_favorite,抖音信息流
105600,4998,2026-06-15 11:56:00,view_spot,抖音信息流
67677,3183,2026-06-15 14:03:00,app_launch,抖音信息流
67677,3183,2026-06-15 14:04:00,ai_plan,抖音信息流
29395,1384,2026-06-15 15:21:00,app_launch,高校地推
29395,1384,2026-06-15 15:22:00,ai_plan,高校地推
29395,1384,2026-06-15 15:23:00,view_spot,高校地推
29395,1384,2026-06-15 15:29:00,add_favorite,高校地推
105599,4998,2026-06-15 15:53:00,app_launch,抖音信息流
105599,4998,2026-06-15 15:54:00,ai_plan,抖音信息流
